step,loss,grad_norm,learning_rate,epoch
401,6.7433,13.634354591369629,2.2474226804123712e-05,0.016889899755707184
402,8.3649,13.53641414642334,2.2268041237113405e-05,0.01693201920646955
403,9.2022,13.734353065490723,2.2061855670103092e-05,0.01697413865723191
404,7.4535,13.765506744384766,2.1855670103092786e-05,0.017016258107994273
405,6.6808,12.385733604431152,2.1649484536082476e-05,0.017058377558756634
406,7.1022,13.268017768859863,2.1443298969072163e-05,0.017100497009518996
407,6.4566,12.490212440490723,2.1237113402061857e-05,0.017142616460281358
408,8.7701,12.629524230957031,2.1030927835051547e-05,0.01718473591104372
409,6.1284,16.266592025756836,2.082474226804124e-05,0.01722685536180608
410,8.5998,13.807928085327148,2.0618556701030927e-05,0.017268974812568443
411,8.5685,15.697669982910156,2.0412371134020618e-05,0.017311094263330808
412,7.9532,14.305590629577637,2.020618556701031e-05,0.01735321371409317
413,7.7668,13.654833793640137,2e-05,0.01739533316485553
414,7.2198,14.846904754638672,1.9793814432989692e-05,0.017437452615617893
415,10.9385,14.652067184448242,1.9587628865979382e-05,0.017479572066380254
416,6.4854,13.157026290893555,1.9381443298969072e-05,0.017521691517142616
417,6.4094,14.127888679504395,1.9175257731958766e-05,0.017563810967904978
418,7.6287,13.497621536254883,1.8969072164948453e-05,0.01760593041866734
419,7.8437,14.021310806274414,1.8762886597938147e-05,0.017648049869429704
420,6.9195,14.151418685913086,1.8556701030927837e-05,0.017690169320192066
421,5.8301,14.17419719696045,1.8350515463917524e-05,0.017732288770954428
422,6.2307,13.522612571716309,1.8144329896907217e-05,0.01777440822171679
423,6.4879,12.660977363586426,1.7938144329896908e-05,0.01781652767247915
424,8.9178,13.843356132507324,1.77319587628866e-05,0.017858647123241513
425,8.5779,13.641129493713379,1.7525773195876288e-05,0.017900766574003874
426,6.8036,13.925090789794922,1.7319587628865978e-05,0.017942886024766236
427,6.1574,13.805869102478027,1.7113402061855672e-05,0.017985005475528597
428,6.5427,13.742694854736328,1.6907216494845362e-05,0.018027124926290963
429,6.305,12.069892883300781,1.6701030927835052e-05,0.018069244377053324
430,7.1722,14.174283027648926,1.6494845360824743e-05,0.018111363827815686
431,8.5293,12.871196746826172,1.6288659793814433e-05,0.018153483278578048
432,9.3951,15.089438438415527,1.6082474226804127e-05,0.01819560272934041
433,8.8318,15.37104606628418,1.5876288659793813e-05,0.01823772218010277
434,6.4058,13.337549209594727,1.5670103092783507e-05,0.018279841630865133
435,5.7099,15.249587059020996,1.5463917525773197e-05,0.018321961081627494
436,6.3376,12.87889575958252,1.525773195876289e-05,0.01836408053238986
437,8.5749,12.65699291229248,1.5051546391752578e-05,0.01840619998315222
438,6.6484,11.91037654876709,1.4845360824742268e-05,0.018448319433914583
439,8.829,13.169999122619629,1.463917525773196e-05,0.018490438884676944
440,7.8451,13.609200477600098,1.4432989690721649e-05,0.018532558335439306
441,6.7917,14.213629722595215,1.422680412371134e-05,0.018574677786201668
442,8.1222,14.548038482666016,1.4020618556701032e-05,0.01861679723696403
443,6.1986,15.073699951171875,1.3814432989690723e-05,0.01865891668772639
444,7.7807,13.776705741882324,1.3608247422680411e-05,0.018701036138488752
445,5.9696,12.328888893127441,1.3402061855670103e-05,0.018743155589251118
446,8.6271,13.862025260925293,1.3195876288659795e-05,0.01878527504001348
447,8.0398,12.602255821228027,1.2989690721649485e-05,0.01882739449077584
448,6.8895,14.681708335876465,1.2783505154639176e-05,0.018869513941538203
449,5.785,14.59532356262207,1.2577319587628866e-05,0.018911633392300564
450,7.7933,14.111503601074219,1.2371134020618558e-05,0.018953752843062926
451,5.6202,11.0260591506958,1.2164948453608248e-05,0.018995872293825287
452,8.7031,15.454002380371094,1.195876288659794e-05,0.01903799174458765
453,6.2453,12.733915328979492,1.1752577319587629e-05,0.019080111195350014
454,7.8882,14.167778968811035,1.154639175257732e-05,0.019122230646112376
455,7.2613,12.793180465698242,1.134020618556701e-05,0.019164350096874738
456,7.43,14.868978500366211,1.1134020618556703e-05,0.0192064695476371
457,7.2668,14.364508628845215,1.0927835051546393e-05,0.01924858899839946
458,9.3116,15.271041870117188,1.0721649484536082e-05,0.019290708449161822
459,7.7796,14.172343254089355,1.0515463917525773e-05,0.019332827899924184
460,7.8363,13.112342834472656,1.0309278350515464e-05,0.019374947350686546
461,7.7403,12.893264770507812,1.0103092783505156e-05,0.019417066801448907
462,6.2264,13.603275299072266,9.896907216494846e-06,0.019459186252211273
463,9.2014,14.385856628417969,9.690721649484536e-06,0.019501305702973634
464,7.7855,14.547555923461914,9.484536082474226e-06,0.019543425153735996
465,8.6866,13.043822288513184,9.278350515463918e-06,0.019585544604498357
466,8.493,14.535745620727539,9.072164948453609e-06,0.01962766405526072
467,7.2007,15.552681922912598,8.8659793814433e-06,0.01966978350602308
468,5.8134,13.258821487426758,8.659793814432989e-06,0.019711902956785442
469,7.1086,13.447654724121094,8.453608247422681e-06,0.019754022407547804
470,6.7807,12.13121223449707,8.247422680412371e-06,0.01979614185831017
471,6.7115,12.750042915344238,8.041237113402063e-06,0.01983826130907253
472,7.8549,12.737711906433105,7.835051546391754e-06,0.019880380759834893
473,6.2155,14.767495155334473,7.628865979381445e-06,0.019922500210597254
474,7.1293,13.955377578735352,7.422680412371134e-06,0.019964619661359616
475,8.0929,13.073606491088867,7.216494845360824e-06,0.020006739112121977
476,7.1673,14.134699821472168,7.010309278350516e-06,0.02004885856288434
477,5.8564,13.601405143737793,6.804123711340206e-06,0.0200909780136467
478,7.2318,13.858753204345703,6.597938144329898e-06,0.020133097464409062
479,6.5193,13.550093650817871,6.391752577319588e-06,0.020175216915171428
480,6.8717,13.171243667602539,6.185567010309279e-06,0.02021733636593379
481,7.2244,13.299903869628906,5.97938144329897e-06,0.02025945581669615
482,7.6749,13.055269241333008,5.77319587628866e-06,0.020301575267458512
483,6.953,14.993708610534668,5.567010309278351e-06,0.020343694718220874
484,6.0505,13.108315467834473,5.360824742268041e-06,0.020385814168983236
485,6.0178,12.341756820678711,5.154639175257732e-06,0.020427933619745597
486,6.7084,13.973034858703613,4.948453608247423e-06,0.02047005307050796
487,6.8289,16.29605484008789,4.742268041237113e-06,0.020512172521270324
488,7.4072,14.758736610412598,4.536082474226804e-06,0.020554291972032686
489,5.9851,13.447368621826172,4.3298969072164946e-06,0.020596411422795047
490,7.508,12.144699096679688,4.123711340206186e-06,0.02063853087355741
491,7.9694,15.429049491882324,3.917525773195877e-06,0.02068065032431977
492,7.9856,13.47022533416748,3.711340206185567e-06,0.020722769775082132
493,8.9604,13.422822952270508,3.505154639175258e-06,0.020764889225844494
494,8.5489,13.607358932495117,3.298969072164949e-06,0.020807008676606856
495,6.8815,14.51509952545166,3.0927835051546395e-06,0.02084912812736922
496,7.4294,13.376755714416504,2.88659793814433e-06,0.020891247578131582
497,8.7526,14.959005355834961,2.6804123711340204e-06,0.020933367028893944
498,6.37,14.359679222106934,2.4742268041237115e-06,0.020975486479656306
499,8.9587,19.578868865966797,2.268041237113402e-06,0.021017605930418667
500,7.1725,14.179023742675781,2.061855670103093e-06,0.02105972538118103
500,,,,0.02105972538118103
